Store name, number of reviews, consumption, main cuisine, address, detail link, detail rating, business hours
Chaoren Xiangji·Chaoshan Beef Hot Pot (Yuancun Branch), 732,93, Chaoshan Beef Hot Pot, Yuancun, https://www.dianping.com/shop/GahYPaAL8SUug9hA, Taste: 9.1 Environment: 9.0 Service: 9.1, Monday to Sunday 10:00-14:30 16:30-03:00
Lamb Treading Grass·Mutton Noodles (Chen Family Ancestral Hall Store), 387, 25, porridge noodles, Qiba Road, Zhongshan, https://www.dianping.com/shop/Gaejebe1h23k4FQa, Taste: 8.9 Environment: 8.4 Service: 9.1 , Monday to Sunday 09:00-22:00
storeby.jpg (Teem City Store), 96, 24, Cafe, Teem City/Sports Center, https://www.dianping.com/shop/Gacg0clU7INNeNcu, Taste: 8.3 Environment: 8.2 Service: 8.5, Monday to Thursday 08:00-21:30 Friday 08:00-22:00 Sunday 09:00-21:30 Saturday 09:00-22:00...
Qingxintang·Dessert·Herbal Tea (Panyu Tianhe City Store), 551,17, Dessert, Chimelong/Nancun, https://www.dianping.com/shop/GaXkx9AORo6cwhsf, Taste: 8.9 Environment: 8.7 Service: 8.8, Monday to Sunday 10:00-22:00
Sushi·Mu々omakase Kaiseki Sharing (R&F Haizhucheng District A Store), 1187,428, Japanese cuisine, along Jiangnan Avenue, https://www.dianping.com/shop/GaRsx9O2idZ8P4Fd, Taste: 9.0 Environment: 9.0 Service: 9.0 ,Monday to Sunday 12:00-14:0018:00-19:3020:00-21:30
Zunbao Pizza (Yangang Store), 2206,30, Pizza, along Industrial Avenue, https://www.dianping.com/shop/Ga1ag2BjLczQRTo4, Taste: 8.4 Environment: 8.2 Service: 8.2, Friday and Saturday 09:00 -23:00 Monday to Thursday Sunday 09:00-22:00
storeby.jpg (Zhujiang New Town Subway Entrance Store), 138, 25, Cafe, Huachenghui/Amap Land, https://www.dianping.com/shop/G9qVjMVFgdCiafru, Taste: 8.6 Environment: 8.3 Service: 8.7, Monday to Friday 08:00-19:00, Saturday and Sunday 10:00-19:002023-09-29 to 2023-10-0610:00-...
Sunrise and sunset·Sunriset (Jiangnan West Store), 272,33, coffee shop, along Jiangnan Avenue, https://www.dianping.com/shop/G9WTB58ShNiLfpzw, taste: 8.1 environment: 8.5 service: 8.3, Monday to Sunday 09:30-19:00
Sister Fen Pastry (Jiangnan Xindi Store), 54, 18, bread baking, Jiangnanxi, https://www.dianping.com/shop/G9VRwLEPFpiFeYqf, Taste: 8.2 Environment: 8.0 Service: 8.3, Monday to Wednesday, Friday to Sunday Sunday 12:00-20:00
Niu Xiansheng·Chaoshan Beef Buffet Hot Pot (Baiyun Huangbian Store), 372,113, Buffet, Huangbian, https://www.dianping.com/shop/G9SzqirpR35tpkYp, Taste: 7.3 Environment: 7.1 Service: 7.1, Monday to Sunday 11: 00-21:30
McDonald's (Tianhe Road Second Store), 384, 26, Western fast food, Shipai/Longkou, https://www.dianping.com/shop/G9RzFWJPSYCRxoV0, Taste: 8.5 Environment: 8.4 Service: 8.5, Monday to Sunday 07 :00-23:00
Haidilao Hot Pot (Aoti South Road Store), 1935,93, Sichuan Hot Pot, Huangcun/Aoti, https://www.dianping.com/shop/G9IiK4x2dTkicTcN, Taste: 9.1 Environment: 9.1 Service: 9.1, Monday to Sunday 10:30-07:00
Yiweixiang Zhonghualou Korean-style Chinese Cuisine (Baiyun Branch), 1708,68, Korean cuisine, along Airport Road, https://www.dianping.com/shop/G90RLhWxqNDa5ufF, Taste: 8.1 Environment: 8.0 Service: 8.1, Monday to Sunday 11:00-21:30
Benniu. Beef bone soup hot pot of your choice (Wanbo store), 212,39, Chaoshan beef hot pot, Changlong/Nancun, https://www.dianping.com/shop/G8jUm1pYDltSV7Pd, Taste: 8.4 Environment: 8.5 Service: 8.7, Monday to Sunday 10:30-14:0017:00-22:00
Rui Mountain Ash Wagyu Kaiseki Yakiniku, 566,988, Japanese barbecue/barbecue, Zhujiang New Town, https://www.dianping.com/shop/G8jUaB5qjEBybLFn, Taste: 9.0 Environment: 9.2 Service: 9.2, Monday to Sunday 11 :30-22:00
Grilled Fish with Tofu Pudding (No. 8 Cangliuxihe Outlet Town Store), 48,59, Grilled Fish, Conghua District, https://www.dianping.com/shop/G8h25EV2lMRCcIWk, Taste: 7.7 Environment: 7.8 Service :7.8, Monday to Friday 11:00-14:0017:00-21:00 Saturday and Sunday 11:00-21:00
Sigmacoffee Shima Coffee (Tianhe South Store), 987, 27, coffee shop, Teem City/Sports Center, https://www.dianping.com/shop/G8PaDi6YP4yh7a9X, taste: 7.9 environment: 8.0 service: 8.2, Saturday Sunday 08:00-22:30 Monday to Friday 08:00-22:00
Tianren Shanshui·Zhenyi Xuan, 114,409, Guangzhou Cuisine, Conghua District, https://www.dianping.com/shop/G8JzVFUl0o4TkT4l, Taste: 9.0 Environment: 9.1 Service: 8.7, Monday to Sunday 11:30-14:3017 :30-21:00
Xibei Noodle Village (Panyu Wanda Store), 1937,97, Northwest folk cuisine, Changlong/Nancun, https://www.dianping.com/shop/k4PV7YpU9R4qtqjn, Taste: 9.0 Environment: 9.1 Service: 9.1, Monday to Friday 10:30-14:0016:30-21:00Saturday and Sunday 10:30-21:30
Yue Yue Fa·Special Cantonese Cuisine, 873,60, Cantonese restaurant, along Binjiang Road, https://www.dianping.com/shop/k4F3Rsihx13UNF4B, Taste: 8.6 Environment: 8.8 Service: 8.7, Monday to Sunday 11:00- 14:3017:30-23:30
Laughing Korean Cuisine (Luogang Store), 918,123, Korean Cuisine, Central City, https://www.dianping.com/shop/k4DaRnfS8yD1pGTF, Taste: 8.3 Environment: 8.6 Service: 8.6, Monday to Sunday 11:30-21 :30
Meet Xiaomian (Animation Star City Store), 2535, 28, Porridge and Noodles, Beijing Road Commercial District, https://www.dianping.com/shop/k3xqLgzctH3ILjxJ, Taste: 8.2 Environment: 8.0 Service: 8.0, Saturday and Sunday 10:00-22:00 Monday to Friday 10:00-21:30
Tycoon Salmon (Chang'an Branch), 154,83, Japanese cuisine, Tianhe Passenger Terminal, https://www.dianping.com/shop/k3qPlmEDtpeFfs0e, Taste: 7.7 Environment: 7.4 Service: 7.5, Monday to Sunday 10:00 -23:30
Zunbao Pizza (Huangshi East Store), 2816,33, Pizza, Huangshi, https://www.dianping.com/shop/k3oijureMC29GQnQ, Taste: 8.5 Environment: 8.5 Service: 8.4, Friday and Saturday 09:00-23 :00Monday to Thursday and Sunday 09:00-22:00
Longji Claypot Cuisine (Funfentiandi Store), 108,27, Tea Restaurant, Baiyun Greenland Center, https://www.dianping.com/shop/k3nGIv5XB0OAMNty, Taste: 8.9 Environment: 8.6 Service: 8.8, Monday to Sunday 10:00-21:00
Henan Braised Noodle House·Authentic Chinese Flavor (Siyou Erma Road Store), 110, 22, other Chinese food, Wuyang New City, https://www.dianping.com/shop/k3maZSclcX5oI3ML, Taste: 7.1 Environment: 6.9 Service: 7.1, Monday to Sunday 10:00-22:30
StampCaffe Coffee Experience Store (Beijing Road Finance Department Store), 2025, 47, coffee shop, Beijing Road Commercial District, https://www.dianping.com/shop/k3iA3MZXLBdNueGn, taste: 8.2 environment: 8.5 service: 8.3, Saturday Sunday 11:00-19:30 Monday to Friday 09:00-17:302023-10-07 to 2023-10-0808:00-...
Zunbao Pizza (Dadao Store), 4496, 38, Pizza, Wuyang New City, https://www.dianping.com/shop/k3eN4Oak6XEgRvYo, Taste: 8.4 Environment: 7.7 Service: 7.9, Friday and Saturday 09:00 -23:00 Monday to Thursday Sunday 09:00-22:00
Ingenious Niu Mansion·Chaoshan Beef and Seafood Hot Pot (Sofitel), 568,77, Chaoshan Beef Hot Pot, Teem City/Sports Center, https://www.dianping.com/shop/k3U9kKIdv78EoYrg, Taste: 8.6 Environment: 8.1 Service :8.4, Monday to Sunday 11:00-14:3017:00-05:00
Lin Ji Tsai Cantonese Charcoal Stove Chicken Pot, 119,60, local chicken nest hot pot, along Binjiang Road, https://www.dianping.com/shop/k3PzkSt2qKnKBNTW, taste: 8.6 Environment: 7.8 Service: 8.2, Monday to Sunday 17:00-03:00
Uncle Pork Chop Buns (Nansha Branch), 64, 28, Snacks, Jinzhou Business District, https://www.dianping.com/shop/k3CM1Wca6l4pooFD, Taste: 8.1 Environment: 8.0 Service: 8.1, Monday to Sunday 09 :30-22:30
Four Seasons Tang Shui Noodles (Tangxia Store), 129, 12, Dessert, Tangxia, https://www.dianping.com/shop/k33XXhspDyomeGbE, Taste: 8.1 Environment: 7.2 Service: 8.1, Monday to Sunday 16: 00-00:30
Ho Kee Spicy Leaping Frog (Hengfu Road Store), 922,90, Sichuan Restaurant, Luhu Park, https://www.dianping.com/shop/k32LGLp2tBe1vCpg, Taste: 8.0 Environment: 7.2 Service: 7.4, Monday to Sunday 11:00-04:00
McDonald's (King King Drive-thru), 235, 26, Western-style fast food, Yonghe Town, https://www.dianping.com/shop/k2uMKi8UDasrbS3P, Taste: 8.5 Environment: 8.4 Service: 8.5, Monday to Sunday 08: 00-21:00
Ma Jiyong·Lanzhou Beef Noodles (Huachenghui Store), 3297,30, noodle shop, Huachenghui/Amap Land, https://www.dianping.com/shop/k2j7t2ZySUpGScJ2, Taste: 8.9 Environment: 8.8 Service: 8.7, Monday to Sunday 10:30-21:00
Leizhou Authentic Lamb in Clear Soup, 241,68, Hotpot, Shiqiao, https://www.dianping.com/shop/Halbl5DbbQ5UtJmw, Taste: 7.5 Environment: 7.3 Service: 7.2, Monday to Sunday 11:00-14:0017: 00-24:00
Fujian Wonton Noodles (Enning Road Store), 19, 13, snacks and fast food, Shangxiajiu Commercial District, https://www.dianping.com/shop/HaVsBAcFuLM49XvU, Taste: 7.1 Environment: 6.9 Service: 7.0, Monday to Sunday 07:00-22:00
Those who wish to take the bait (Baoye Road store), 603,70, Sichuan restaurant, along Industrial Avenue, https://www.dianping.com/shop/Ha4bWqbGkk9l8zdt, Taste: 7.6 Environment: 7.6 Service: 7.4, Monday to Sunday 10 :00-04:00
Qimen Shabu Shabu Fang (Gaodechun Plaza Store), 5427,122, Old Beijing Hot Pot, Zhujiang New Town, https://www.dianping.com/shop/H9wNW7nW7nqBTtmT, Taste: 8.6 Environment: 8.9 Service: 8.8, Monday to Sunday 11:00-15:0017:00-21:30
BAUZES Licorice Fruit (Martyrs Cemetery Store), 204, 23, fruit shop, Zhongshan Ersan Road/Dongshankou, https://www.dianping.com/shop/H9qCerfp5CS5VTkV, Taste: 7.5 Environment: 7.5 Service: 7.5 , Monday to Sunday 10:00-22:00
Food First (Yicui Road Store), 620,77, Private Kitchen, Yanjiang Road/Ersha Island, https://www.dianping.com/shop/H9hQZyzZXSLxK1ML, Taste: 7.6 Environment: 7.2 Service: 7.5, Monday to Sunday 11:00-14:0017:00-04:00
Jinli Tea Restaurant (Zhongchuanhui Branch), 685,53, Tea Restaurant, along Industrial Avenue, https://www.dianping.com/shop/H9WPQU7iv4Cy6SMJ, Taste: 7.4 Environment: 7.3 Service: 7.3, Monday to Sunday 11 :00-23:00
No. 9 Fishing Village (Bozhan Store), 80,155, Seafood, Wenchong, https://www.dianping.com/shop/H9Oq4RZtb0NDWOUo, Taste: 8.7 Environment: 8.6 Service: 8.3, Monday to Sunday 08:00-14: 3017:00-22:00
Master Gan Beef Noodles (Jinmaowan Store), 20,17, Noodle House, Nansha District, https://www.dianping.com/shop/H9OMYHIxC4LcsUfI, Taste: 7.4 Environment: 7.4 Service: 7.3, Monday to Sunday 09: 00-21:00
LINLEE Linli·Hand-made Lemon Tea (Tianhe Gangding Store), 381,16, Tea Juice, Shipai/Longkou, https://www.dianping.com/shop/H9NuSKzsSfRoTDII, Taste: 8.5 Environment: 8.5 Service: 8.5 , Monday to Sunday 10:00-23:30
Hua Man Ting. Lotus Root Soup Restaurant (Anhuahui Branch), 1714,66, Hunan Cuisine, along Baiyun Avenue, https://www.dianping.com/shop/H9H1g92J49QWbtXn, Taste: 8.6 Environment: 8.6 Service: 8.5, Monday to Sunday 10:00-14:0017:00-22:00
Jinsheng Sichuan Cuisine (Vanke City Garden Commercial Center Store), 121,46, Sichuan Cuisine Restaurant, Wenchong, https://www.dianping.com/shop/H90WQOluWLh49wjm, Taste: 7.4 Environment: 7.0 Service: 7.2, Monday to Sunday 10:00-22:00
Qianjiang Braised Prawns in Oil (Tianyuan Road Store), 15,69, Crayfish, Yonghe Town, https://www.dianping.com/shop/H8ymtcCbRJjzYNZ2, Taste: 7.2 Environment: 7.3 Service: 7.2, Monday to Sunday 17 :00-02:00
Master Niu, 431,33, beef offal, along Jiangnan Avenue, https://www.dianping.com/shop/H8uehnf8F4Ck34KN, Taste: 7.9 Environment: 7.2 Service: 7.6, Monday to Saturday 17:00-24:00
Star Kitchen STARKITCHEN (Yongheyuan Store), 46,89, Private Kitchen, Jiekou/New Century Plaza, https://www.dianping.com/shop/H8sPYHLwjoXLRjhC, Taste: 7.1 Environment: 7.2 Service: 7.1, Monday to Sunday 11:00-14:0017:00-21:00
Chen Jishun and Beef Hot Pot (Yuncheng Duhui Store), 1129,99, Chaoshan Beef Hot Pot, Sanyuanli, https://www.dianping.com/shop/H8YBolBDWgWlkkxD, Taste: 9.1 Environment: 9.1 Service: 9.1, Monday to Sunday 11:00-22:00
Zhou Chengzhi Snail Noodles (China Plaza Store), 300, 16, porridge noodles, China Plaza, https://www.dianping.com/shop/l184bwmVpGLEcGtz, Taste: 8.4 Environment: 8.2 Service: 8.3, Monday to Sunday 09: 30-23:00
Bahaocheng Buffet (Qingda Plaza Store), 347,89, Buffet, Zhongluotan, https://www.dianping.com/shop/l12lY0g8aJRDcF0X, Taste: 7.2 Environment: 7.5 Service: 7.3, Monday to Sunday 10 :30-20:30
COMMUNE Magician (Zhujiang New Town Store), 3403,100, Western food, Zhujiang New Town, https://www.dianping.com/shop/kaQdX45CKcG2s46s, Taste: 8.3 Environment: 8.7 Service: 8.2, Monday to Sunday 11:00- 03:00
Sushi Lang (Huachenghui South District Store), 585,97, sushi, Huachenghui/Amap Land, https://www.dianping.com/shop/kaPlX0bh6eMWSCdd, taste: 8.2 environment: 8.3 service: 8.4, Saturday 10 :30-22:00 Monday to Thursday 11:00-21:30 Friday 11:00-22:00 Sunday 10:30-21:30
Dian Du De (Huacheng store), 18766,96, Cantonese refreshments, Zhujiang New Town, https://www.dianping.com/shop/kaJL2OP8urNG8PIo, Taste: 9.0 Environment: 8.9 Service: 8.6, Monday to Sunday 08:00 -16:0017:00-21:00
MU·Mu Bistro (Zhujiang New City Store), 76,189, Western food, Huachenghui/Amap Land, https://www.dianping.com/shop/kaHsLsPlxG2K5ciT, Taste: 8.9 Environment: 9.0 Service: 9.0, Monday to Sunday 12 :00-24:00
Xingchu Taste (Nimble Plaza Store), 32,59, Hunan Cuisine, Central City, https://www.dianping.com/shop/l2kNzJRPyQdhsjEz, Taste: 7.5 Environment: 7.5 Service: 7.6, Monday to Sunday 10:00- 22:00
LINLEE Linli·Hand-made lemon tea (Haizhu Dongxiaonan store), 238,17, tea juice, along Dongxiao South Road, https://www.dianping.com/shop/l2f5fBwjdnOVFBYa, taste: 8.2 environment: 8.0 service: 8.1, Monday to Sunday 09:00-21:30
Xijian, 157, 11, tea and juice, Yanjiang Road/Ersha Island, https://www.dianping.com/shop/l2djx7mNCMaDr4qs, Taste: 7.8 Environment: 7.8 Service: 8.1, Monday to Sunday 11:30- 18:00
Ju, 84, 24, bread baking, along Binjiang Road, https://www.dianping.com/shop/k9bDMPQilOYWh9b7, Taste: 8.6 Environment: 8.5 Service: 8.7, Monday, Wednesday to Sunday, 08:00-19:00
Mercato Terrace Restaurant and Bar (K11 store), 2879,450, Italian cuisine, Zhujiang New Town, https://www.dianping.com/shop/k9N2dCXLNqenOIcD, Taste: 8.4 Environment: 9.0 Service: 8.8, Monday to Sunday Friday 17:00-01:00 Saturday and Sunday 12:00-01:002023-09-29 to 2023-10-0612:00-...
Mercato Terrace Restaurant and Bar (K11 store), 2880,450, Italian cuisine, Zhujiang New Town, https://www.dianping.com/shop/k9N2dCXLNqenOIcD, Taste: 8.4 Environment: 9.0 Service: 8.8, Monday to Sunday Friday 17:00-01:00 Saturday and Sunday 12:00-01:002023-09-29 to 2023-10-0612:00-...
Rice-flavored handmade noodles (Huadu Jingmei Garden Store), 100, 22, porridge noodles, Huadu Stadium/Huaguoshan Park, https://www.dianping.com/shop/l2VXjGxIMPxpJIRl, Taste: 7.9 Environment: 7.9 Service :7.8, Monday to Sunday 10:00-21:30
Ajisen Ramen (Baiyun Wanda Plaza Store), 411,36, Japanese noodles, Wanda Plaza, https://www.dianping.com/shop/k9HAM9WTz8Qdm92b, Taste: 9.0 Environment: 8.8 Service: 8.7, Monday to Sunday 10 :00-21:30
Niu Xiansheng Chaoshan Beef Buffet Hot Pot (Panyu Shiqiao Branch), 1622,106, Buffet, Shiqiao, https://www.dianping.com/shop/k9Ezbu4lfZOPeVFb, Taste: 6.9 Environment: 7.1 Service: 6.9, Monday to Sunday 11:00-22:00
Sunac Jinshan Hotel·Jingcui, 214,157, Hunan Cuisine, Sunac Mao, https://www.dianping.com/shop/l2Usmh08KZRirjnC, Taste: 7.8 Environment: 8.3 Service: 8.1, Monday to Sunday 11:30-14 :0017:30-21:30
Liuzhou Snail Noodles (International Unit Store), 20, 13, porridge noodles, Xinshi, https://www.dianping.com/shop/l2QC2wLIn7J7UzVr, Taste: 7.2 Environment: 7.2 Service: 7.1, Monday to Sunday 09: 30-23:30
CHAGEE Bawang Tea Ji (Kaide Yunshang Store), 640, 19, tea juice, Baiyun Greenland Center, https://www.dianping.com/shop/l2P9UL4guTyA3PZ3, taste: 8.9 environment: 8.9 service: 8.8, Monday to Sunday 10:00-22:00
Chef's Jie Jie Stewed Turtle and Braised Chicken (Yuancun Branch), 703,56, Guangzhou Cuisine, Yuancun, https://www.dianping.com/shop/k92TktW0na07xph5, Taste: 8.4 Environment: 7.5 Service: 8.3, Monday to Sunday 11:00-02:00
Wentong Ice Room (Huacheng Huizhong District Store), 4758, 46, Tea Restaurant, Huachenghui/Amap Land, https://www.dianping.com/shop/k8zGdAlyVtlrM3Dw, Taste: 8.8 Environment: 8.7 Service: 8.9, Monday to Sunday 10:30-22:00
Mingji Seafood City (Changgang Middle Store), 1319,81, Cantonese restaurant, along Jiangnan Avenue, https://www.dianping.com/shop/l2Ib6TNfVp8ahCir, Taste: 7.4 Environment: 6.8 Service: 6.6, Monday to Sunday 07:00-14:3017:00-21:00
Akayu Sushi·Cuisine (Fanhua Road Store), 93,60, sushi, Shiqiao, https://www.dianping.com/shop/k8yqznKAbJqCZvMl, Taste: 7.7 Environment: 7.9 Service: 7.9, Monday to Sunday 11: 00-14:3017:00-22:30
LaPampa Western Restaurant, 394,311, Western food, Xingsheng Road/Horse Racecourse, https://www.dianping.com/shop/G7vW7BwxhrhrRaCu, Taste: 8.5 Environment: 9.1 Service: 8.8, Monday to Sunday 11:30-01:00
Master Bao Pastry (Zhujiang New City Store), 1485, 26, Bread Baking, Zhujiang New City, https://www.dianping.com/shop/G7peJNNpVsC90sMS, Taste: 8.0 Environment: 8.0 Service: 7.8, Monday to Sunday 10:00 -22:00
Grandma's beef offal·Intangible cultural heritage snacks (Tianhe Youyicheng store), 129,16, offal, Teem City/Tiyuxi, https://www.dianping.com/shop/G7oVynLzp60mXlab, Taste: 8.5 Environment: 8.4 Service: 8.5, Monday to Sunday 10:00-22:00
Sichuan flavor casserole with pickled fish, 1247,27, pickled fish/boiled fish, Zhongshan Qiba Road, https://www.dianping.com/shop/G7mwGcg44M5D6nMe, Taste: 7.7 Environment: 7.1 Service: 7.4, Monday to Sunday 10:00-22:00
Yuyiruyi·First Golden Snapper Shunde Yusheng, 4221,172, Shunde cuisine, along Binjiang Road, https://www.dianping.com/shop/G7WlEJbSDyc8tthA, Taste: 9.1 Environment: 8.5 Service: 8.9, Monday to Sunday 11:00-14:0017:00-22:00
Jinhua Farmhouse·Bamboo Rice, 215,57, Cantonese Restaurant, Hot Spring Town, https://www.dianping.com/shop/G7Vv4uv4whq7D36K, Taste: 8.4 Environment: 8.4 Service: 8.4, Monday to Sunday 09:00-23: 00
Dongzhuyouxi Niu Research Institute, 62, 23, porridge noodles, along Industrial Avenue, https://www.dianping.com/shop/G7I7ZiyjFA7OP4HK, taste: 8.2 environment: 7.9 service: 8.3, Monday to Sunday 11:30 -21:30
Tempura·Youle (Meilin Tiandi Store), 102,81, Japanese cuisine, Chebei/Dongpu, https://www.dianping.com/shop/G78GFrSqX9wrI2vH, Taste: 7.9 Environment: 8.1 Service: 8.4, Monday to Sunday 11:00-14:0017:00-21:30
Ma Tian Hui Bullfrog Hot Pot (Four Seasons Tiandi Store), 3589,107, Sichuan Hot Pot, Kecun/Chigang, https://www.dianping.com/shop/G77eRq80lBY1YD31, Taste: 8.6 Environment: 8.3 Service: 8.1, Monday to Sunday 11:00-23:00
Mingyueguan (Xinwu Economic Society Xinwu Second Street Store), 15,51, Korean cuisine, Shiling, https://www.dianping.com/shop/G6vfJBjJcCEtkUeH, Taste: 7.1 Environment: 7.1 Service: 7.0, Monday to Sunday 11:30-14:3017:30-21:00
Gusu Garden Yangcheng Lake Hairy Crab (Guangzhou store), 79,92, hairy crab, along Binjiang Road, https://www.dianping.com/shop/G6kCmrAxvvYaH7kv, taste: 7.5 Environment: 7.4 Service: 7.4, autumn and winter Monday to Sunday 09:00-23:00
Tianzi Pier Buffet Restaurant·Pearl River Night Tour, 37,103, Buffet, Beijing Road Commercial District, https://www.dianping.com/shop/G6fkBb6Icb0g2oTv, Taste: 7.1 Environment: 7.2 Service: 7.2, Monday to Sunday 09:00 -22:00
1822·Guangzhou Cuisine Private Chef, 96,110, Guangzhou Cuisine, Teem City/Sports Center, https://www.dianping.com/shop/G6btToxoYrBSkLm6, Taste: 8.6 Environment: 8.6 Service: 9.0, Monday to Sunday 11:30- 14:0017:30-21:00
Rice MeLove, 86,36, bread baking, along Industrial Avenue, https://www.dianping.com/shop/G6MjYXASuJmK7FbU, taste: 7.4 Environment: 7.5 Service: 7.4, Monday to Sunday 11:00-21:00
Peet'sCoffee (Guangzhou Yunshang Store), 243, 38, coffee shop, Baiyun Greenland Center, https://www.dianping.com/shop/G6CoYkMDXiVYj8DQ, taste: 9.0 environment: 8.7 service: 8.9, Saturday Sunday 08:00-22:00 Monday to Friday 07:30-22:00
PAIXCOFFEE (Huachenghui store), 135, 26, coffee shop, Huachenghui/Amap Land, https://www.dianping.com/shop/G66YdTBJQzXWW6aD, taste: 8.0 environment: 8.2 service: 8.2, Monday to Friday 07 :30-19:30Saturday and Sunday08:00-19:302023-09-29 to 2023-10-0610:00-...
Chunying Country Barbeque Restaurant (Southern Airlines Store), 634,86, Korean Barbeque, Laiyoula/RT-Mart, https://www.dianping.com/shop/G5pcSo0OMXad3HxU, Taste: 8.2 Environment: 7.8 Service: 8.1, Monday to Sunday 10:00-14:30 16:30-22:00
Yingdian Cantonese style dim sum (Sandong store), 849,58, Cantonese style refreshments, Xiliden Food Style Street, https://www.dianping.com/shop/G5oSlJofNTIHkEge, Taste: 8.3 Environment: 8.6 Service: 8.3, Monday to Sunday 07:00-22:00
Hakka-Hakka Cuisine (Pazhou Poly Store), 4090,77, Cantonese Restaurant, Pazhou, https://www.dianping.com/shop/k2Z5nHFRjx4WRAdp, Taste: 8.6 Environment: 8.9 Service: 8.7, Monday to Sunday 11: 00-14:0016:30-21:00
Kirin House Main Shop, 786,154, Japanese cuisine, Tianhebei/Guangzhou East Railway Station, https://www.dianping.com/shop/k2UGc7pwxfN6vdPN, Taste: 8.0 Environment: 7.9 Service: 8.0, Monday to Sunday 17:30- 01:00
Tobiba·Yakitori Izakaya, 154,93, Japanese cuisine, Chebei/Dongpu, https://www.dianping.com/shop/k2MfvJ99PLgcGg1C, Taste: 8.6 Environment: 8.9 Service: 9.0, Monday to Sunday 17:00 30-02:00
Make·WEDOCOFFEE, 91, 27, coffee shop, Teem City/Sports Center, https://www.dianping.com/shop/k2FlzenRb7PPDWCS, Taste: 8.2 Environment: 8.3 Service: 8.3, Monday to Sunday 12:30- 20:30
